Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Bangalore,Arrival,Starlight Airline,QP 1541,,,,2025-08-22 01:55+05:30,2025-08-22 02:10+05:30,15
Bangalore,Arrival,IndiGo,6E 361,,,,2025-08-22 02:20+05:30,2025-08-22 02:15+05:30,-5
Bangalore,Arrival,Qatar,QR 572,,,,2025-08-22 02:30+05:30,2025-08-22 02:40+05:30,10
Bangalore,Arrival,Air India Express,IX 2755,,,,2025-08-22 02:55+05:30,2025-08-22 02:43+05:30,-12
Bangalore,Arrival,Emirates,EK 568,,,,2025-08-22 02:45+05:30,2025-08-22 02:51+05:30,6
Bangalore,Arrival,IndiGo,6E 1302,,,,2025-08-22 02:35+05:30,2025-08-22 02:52+05:30,17
Bangalore,Arrival,Virgin Atlantic,VS 316,,,,2025-08-22 03:20+05:30,2025-08-22 03:12+05:30,-8
Bangalore,Arrival,Etihad,EY 232,,,,2025-08-22 02:20+05:30,2025-08-22 03:15+05:30,55
Bangalore,Arrival,Air India Express,IX 484,,,,2025-08-22 03:45+05:30,2025-08-22 03:39+05:30,-6
Bangalore,Arrival,IndiGo,6E 5159,,,,2025-08-22 04:15+05:30,2025-08-22 04:03+05:30,-12
Bangalore,Arrival,Starlight Airline,QP 1539,,,,2025-08-22 04:10+05:30,2025-08-22 04:07+05:30,-3
Bangalore,Arrival,IndiGo,6E 1486,,,,2025-08-22 04:05+05:30,2025-08-22 04:08+05:30,3
Bangalore,Arrival,Air India Express,IX 492,,,,2025-08-22 03:35+05:30,2025-08-22 04:11+05:30,36
Bangalore,Arrival,Air Arabia,G9 496,,,,2025-08-22 03:40+05:30,2025-08-22 04:13+05:30,33
Bangalore,Arrival,IndiGo,6E 6564,,,,2025-08-22 04:30+05:30,2025-08-22 04:25+05:30,-5
Bangalore,Arrival,Gulf Air,GF 282,,,,2025-08-22 04:55+05:30,2025-08-22 04:28+05:30,-27
Bangalore,Arrival,Air India,AI 2812,,,,2025-08-22 05:05+05:30,2025-08-22 04:29+05:30,-36
Bangalore,Arrival,Kuwait,KU 355,,,,2025-08-22 05:05+05:30,2025-08-22 04:56+05:30,-9
Bangalore,Arrival,British,BA 119,,,,2025-08-22 04:40+05:30,2025-08-22 05:07+05:30,27
Bangalore,Arrival,Air India,AI 2653,,,,2025-08-22 05:55+05:30,2025-08-22 05:32+05:30,-23
Bangalore,Arrival,IndiGo,6E 6422,,,,2025-08-22 06:25+05:30,2025-08-22 06:05+05:30,-20
Bangalore,Arrival,IndiGo,6E 702,,,,2025-08-22 06:40+05:30,2025-08-22 06:12+05:30,-28
Bangalore,Arrival,IndiGo,6E 6877,,,,2025-08-22 06:35+05:30,2025-08-22 06:15+05:30,-20
Bangalore,Arrival,IndiGo,6E 1409,,,,2025-08-22 05:40+05:30,2025-08-22 06:22+05:30,42
Bangalore,Arrival,Oman Air,WY 281,,,,2025-08-22 06:20+05:30,2025-08-22 06:32+05:30,12
Bangalore,Arrival,IndiGo,6E 887,,,,2025-08-22 06:25+05:30,2025-08-22 06:43+05:30,18
Bangalore,Arrival,Starlight Airline,QP 1457,,,,2025-08-22 06:50+05:30,2025-08-22 06:50+05:30,0
Bangalore,Arrival,Air India,AI 2409,,,,2025-08-22 07:20+05:30,2025-08-22 07:06+05:30,-14
Bangalore,Arrival,IndiGo,6E 6438,,,,2025-08-22 07:40+05:30,2025-08-22 07:13+05:30,-27
Bangalore,Arrival,IndiGo,6E 1006,,,,2025-08-22 07:35+05:30,2025-08-22 07:29+05:30,-6
Bangalore,Arrival,IndiGo,6E 413,,,,2025-08-22 07:50+05:30,2025-08-22 07:35+05:30,-15
Bangalore,Arrival,Air India,AI 2845,,,,2025-08-22 07:45+05:30,2025-08-22 07:43+05:30,-2
Bangalore,Arrival,Air India Express,IX 2508,,,,2025-08-22 08:00+05:30,2025-08-22 07:52+05:30,-8
Bangalore,Arrival,IndiGo,6E 6482,,,,2025-08-22 08:05+05:30,2025-08-22 07:54+05:30,-11
Bangalore,Arrival,Air India,AI 526,,,,2025-08-22 08:10+05:30,2025-08-22 07:57+05:30,-13
Bangalore,Arrival,Air India Express,IX 2650,,,,2025-08-22 08:20+05:30,2025-08-22 07:58+05:30,-22
Bangalore,Arrival,IndiGo,6E 439,,,,2025-08-22 07:55+05:30,2025-08-22 08:06+05:30,11
Bangalore,Arrival,IndiGo,6E 2069,,,,2025-08-22 08:20+05:30,2025-08-22 08:08+05:30,-12
Bangalore,Arrival,IndiGo,6E 256,,,,2025-08-22 08:30+05:30,2025-08-22 08:09+05:30,-21
Bangalore,Arrival,IndiGo,6E 391,,,,2025-08-22 08:20+05:30,2025-08-22 08:10+05:30,-10
Bangalore,Arrival,Air India,AI 2803,,,,2025-08-22 08:30+05:30,2025-08-22 08:14+05:30,-16
Bangalore,Arrival,Air India,AI 2603,,,,2025-08-22 08:30+05:30,2025-08-22 08:16+05:30,-14
Bangalore,Arrival,Air India Express,IX 2712,,,,2025-08-22 08:40+05:30,2025-08-22 08:18+05:30,-22
Bangalore,Arrival,IndiGo,6E 6081,,,,2025-08-22 08:00+05:30,2025-08-22 08:25+05:30,25
Bangalore,Arrival,IndiGo,6E 475,,,,2025-08-22 08:40+05:30,2025-08-22 08:32+05:30,-8
Bangalore,Arrival,IndiGo,6E 771,,,,2025-08-22 09:10+05:30,2025-08-22 08:40+05:30,-30
Bangalore,Arrival,Starlight Airline,QP 577,,,,2025-08-22 08:40+05:30,2025-08-22 08:49+05:30,9
Bangalore,Arrival,Emirates,EK 564,,,,2025-08-22 08:50+05:30,2025-08-22 08:54+05:30,4
Bangalore,Arrival,IndiGo,6E 701,,,,2025-08-22 09:10+05:30,2025-08-22 08:59+05:30,-11
Bangalore,Arrival,IndiGo,6E 909,,,,2025-08-22 09:10+05:30,2025-08-22 09:03+05:30,-7
Bangalore,Arrival,SriLankan,UL 1173,,,,2025-08-22 09:00+05:30,2025-08-22 09:04+05:30,4
Bangalore,Arrival,Starlight Airline,QP 1312,,,,2025-08-22 09:05+05:30,2025-08-22 09:08+05:30,3
Bangalore,Arrival,Ethiopian,ET 690,,,,2025-08-22 08:10+05:30,2025-08-22 09:09+05:30,59
Bangalore,Arrival,IndiGo,6E 218,,,,2025-08-22 09:30+05:30,2025-08-22 09:16+05:30,-14
Bangalore,Arrival,IndiGo,6E 7356,,,,2025-08-22 09:25+05:30,2025-08-22 09:23+05:30,-2
Bangalore,Arrival,IndiGo,6E 7233,,,,2025-08-22 09:25+05:30,2025-08-22 09:23+05:30,-2
Bangalore,Arrival,Air India,AI 2815,,,,2025-08-22 09:25+05:30,2025-08-22 09:25+05:30,0
Bangalore,Arrival,IndiGo,6E 7203,,,,2025-08-22 09:35+05:30,2025-08-22 09:25+05:30,-10
Bangalore,Arrival,IndiGo,6E 7257,,,,2025-08-22 09:45+05:30,2025-08-22 09:26+05:30,-19
Bangalore,Arrival,IndiGo,6E 5296,,,,2025-08-22 09:30+05:30,2025-08-22 09:28+05:30,-2
Bangalore,Arrival,Air India,AI 2851,,,,2025-08-22 09:45+05:30,2025-08-22 09:29+05:30,-16
Bangalore,Arrival,IndiGo,6E 661,,,,2025-08-22 09:35+05:30,2025-08-22 09:33+05:30,-2
Bangalore,Arrival,IndiGo,6E 151,,,,2025-08-22 09:45+05:30,2025-08-22 09:36+05:30,-9
Bangalore,Arrival,Air India Express,IX 1170,,,,2025-08-22 09:30+05:30,2025-08-22 09:36+05:30,6
Bangalore,Arrival,Air India Express,IX 2675,,,,2025-08-22 09:35+05:30,2025-08-22 09:42+05:30,7
Bangalore,Arrival,IndiGo,6E 7245,,,,2025-08-22 09:05+05:30,2025-08-22 09:43+05:30,38
Bangalore,Arrival,Air India Express,IX 2742,,,,2025-08-22 10:00+05:30,2025-08-22 09:44+05:30,-16
Bangalore,Arrival,IndiGo,6E 2103,,,,2025-08-22 09:55+05:30,2025-08-22 09:44+05:30,-11
Bangalore,Arrival,Air India Express,IX 2894,,,,2025-08-22 10:05+05:30,2025-08-22 09:46+05:30,-19
Bangalore,Arrival,IndiGo,6E 6815,,,,2025-08-22 10:05+05:30,2025-08-22 09:53+05:30,-12
Bangalore,Arrival,Air India Express,IX 2542,,,,2025-08-22 10:30+05:30,2025-08-22 10:01+05:30,-29
Bangalore,Arrival,Ghodawat Enterprises,OG 160,,,,2025-08-22 10:04+05:30,2025-08-22 10:04+05:30,0
Bangalore,Arrival,IndiGo,6E 6009,,,,2025-08-22 10:25+05:30,2025-08-22 10:04+05:30,-21
Bangalore,Arrival,Starlight Airline,QP 1543,,,,2025-08-22 10:10+05:30,2025-08-22 10:10+05:30,0
Bangalore,Arrival,IndiGo,6E 7711,,,,2025-08-22 10:30+05:30,2025-08-22 10:13+05:30,-17
Bangalore,Arrival,Shuttle America,S5 160,,,,2025-08-22 10:10+05:30,2025-08-22 10:14+05:30,4
Bangalore,Arrival,Air India Express,IX 2750,,,,2025-08-22 10:35+05:30,2025-08-22 10:15+05:30,-20
Bangalore,Arrival,Air India,AI 2651,,,,2025-08-22 10:15+05:30,2025-08-22 10:22+05:30,7
Bangalore,Arrival,Singapore,SQ 508,,,,2025-08-22 10:25+05:30,2025-08-22 10:28+05:30,3
Bangalore,Arrival,Alliance Air,9I 528,,,,2025-08-22 10:50+05:30,2025-08-22 10:30+05:30,-20
Bangalore,Arrival,AKJ,AKJ 138V,,,,2025-08-22 10:33+05:30,2025-08-22 10:33+05:30,0
Bangalore,Arrival,IndiGo,6E 2109,,,,2025-08-22 10:55+05:30,2025-08-22 10:35+05:30,-20
Bangalore,Arrival,IndiGo,6E 325,,,,2025-08-22 11:10+05:30,2025-08-22 10:38+05:30,-32
Bangalore,Arrival,IndiGo,6E 6799,,,,2025-08-22 10:55+05:30,2025-08-22 10:41+05:30,-14
Bangalore,Arrival,IndiGo,6E 5193,,,,2025-08-22 10:45+05:30,2025-08-22 10:43+05:30,-2
Bangalore,Arrival,Air India Express,IX 1323,,,,2025-08-22 10:30+05:30,2025-08-22 10:44+05:30,14
Bangalore,Arrival,Starlight Airline,QP 1384,,,,2025-08-22 11:10+05:30,2025-08-22 10:46+05:30,-24
Bangalore,Arrival,Air India Express,IX 2967,,,,2025-08-22 11:10+05:30,2025-08-22 10:52+05:30,-18
Bangalore,Arrival,IndiGo,6E 393,,,,2025-08-22 10:45+05:30,2025-08-22 10:52+05:30,7
Bangalore,Arrival,IndiGo,6E 728,,,,2025-08-22 11:00+05:30,2025-08-22 10:55+05:30,-5
Bangalore,Arrival,Alliance Air,9I 518,,,,2025-08-22 11:10+05:30,2025-08-22 11:00+05:30,-10
Bangalore,Arrival,SpiceJet,SG 534,,,,2025-08-22 09:20+05:30,2025-08-22 11:03+05:30,103
Bangalore,Arrival,SpiceJet,SG 183,,,,2025-08-22 09:20+05:30,2025-08-22 11:03+05:30,103
Bangalore,Arrival,IndiGo,6E 249,,,,2025-08-22 09:20+05:30,2025-08-22 11:03+05:30,103
Bangalore,Arrival,IndiGo,6E 1184,,,,2025-08-22 11:10+05:30,2025-08-22 11:03+05:30,-7
Bangalore,Arrival,Air India,AI 2863,,,,2025-08-22 11:00+05:30,2025-08-22 11:09+05:30,9
Bangalore,Arrival,IndiGo,6E 823,,,,2025-08-22 11:20+05:30,2025-08-22 11:12+05:30,-8
Bangalore,Arrival,IndiGo,6E 6634,,,,2025-08-22 11:30+05:30,2025-08-22 11:17+05:30,-13
Bangalore,Arrival,Air India Express,IX 2941,,,,2025-08-22 11:40+05:30,2025-08-22 11:18+05:30,-22
Bangalore,Arrival,Air India,AI 427,,,,2025-08-22 11:20+05:30,2025-08-22 11:19+05:30,-1
Bangalore,Arrival,Air India Express,IX 2829,,,,2025-08-22 11:45+05:30,2025-08-22 11:35+05:30,-10
Bangalore,Arrival,IndiGo,6E 5092,,,,2025-08-22 12:00+05:30,2025-08-22 11:36+05:30,-24
Bangalore,Arrival,IndiGo,6E 6527,,,,2025-08-22 11:55+05:30,2025-08-22 11:37+05:30,-18
Bangalore,Arrival,Air India Express,IX 1456,,,,2025-08-22 12:00+05:30,2025-08-22 11:38+05:30,-22
Bangalore,Arrival,IndiGo,6E 406,,,,2025-08-22 11:45+05:30,2025-08-22 11:39+05:30,-6
Bangalore,Arrival,Air India,AI 2801,,,,2025-08-22 11:50+05:30,2025-08-22 11:40+05:30,-10
Bangalore,Arrival,IndiGo,6E 6066,,,,2025-08-22 11:50+05:30,2025-08-22 11:47+05:30,-3
Bangalore,Arrival,Air India,AI 524,,,,2025-08-22 11:30+05:30,2025-08-22 11:47+05:30,17
Bangalore,Arrival,IndiGo,6E 703,,,,2025-08-22 12:10+05:30,2025-08-22 11:49+05:30,-21
Bangalore,Arrival,Air India Express,IX 2972,,,,2025-08-22 11:45+05:30,2025-08-22 11:49+05:30,4
Bangalore,Arrival,IndiGo,6E 953,,,,2025-08-22 12:00+05:30,2025-08-22 11:56+05:30,-4
Bangalore,Arrival,IndiGo,6E 6142,,,,2025-08-22 11:50+05:30,2025-08-22 11:59+05:30,9
Bangalore,Departure,Air India,AI 2811,2025-08-22 00:10+05:30,2025-08-22 00:10+05:30,0,,,
Bangalore,Departure,Air India,AI 2814,2025-08-22 00:15+05:30,2025-08-22 00:15+05:30,0,,,
Bangalore,Departure,Thai  International,TG 326,2025-08-22 00:30+05:30,2025-08-22 00:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 458,2025-08-21 23:30+05:30,2025-08-22 00:30+05:30,60,,,
Bangalore,Departure,Malaysia,MH 193,2025-08-22 00:40+05:30,2025-08-22 00:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6563,2025-08-22 00:50+05:30,2025-08-22 00:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6779,2025-08-22 01:00+05:30,2025-08-22 01:00+05:30,0,,,
Bangalore,Departure,KLM,KL 880,2025-08-22 01:10+05:30,2025-08-22 01:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1605,2025-08-22 01:15+05:30,2025-08-22 01:15+05:30,0,,,
Bangalore,Departure,Cathay Pacific,CX 624,2025-08-22 01:20+05:30,2025-08-22 01:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1419,2025-08-22 01:30+05:30,2025-08-22 01:40+05:30,10,,,
Bangalore,Departure,Air France,AF 191,2025-08-22 01:35+05:30,2025-08-22 01:45+05:30,10,,,
Bangalore,Departure,Lufthansa,LH 765,2025-08-22 02:10+05:30,2025-08-22 02:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6876,2025-08-22 02:40+05:30,2025-08-22 02:40+05:30,0,,,
Bangalore,Departure,Japan Airlines,JL 754,2025-08-22 02:15+05:30,2025-08-22 02:45+05:30,30,,,
Bangalore,Departure,IndiGo,6E 77,2025-08-22 00:45+05:30,2025-08-22 02:50+05:30,125,,,
Bangalore,Departure,IndiGo,6E 5323,2025-08-22 02:55+05:30,2025-08-22 02:55+05:30,0,,,
Bangalore,Departure,Lufthansa,LH 755,2025-08-22 03:00+05:30,2025-08-22 03:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2810,2025-08-22 03:55+05:30,2025-08-22 03:55+05:30,0,,,
Bangalore,Departure,Qatar,QR 573,2025-08-22 04:00+05:30,2025-08-22 04:00+05:30,0,,,
Bangalore,Departure,Qatar,QR 573,2025-08-22 04:00+05:30,2025-08-22 04:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1301,2025-08-22 03:50+05:30,2025-08-22 04:00+05:30,10,,,
Bangalore,Departure,IndiGo,6E 1301,2025-08-22 03:50+05:30,2025-08-22 04:00+05:30,10,,,
Bangalore,Departure,Starlight Airline,QP 1194,2025-08-22 04:05+05:30,2025-08-22 04:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1698,2025-08-22 03:55+05:30,2025-08-22 04:05+05:30,10,,,
Bangalore,Departure,Etihad,EY 233,2025-08-22 04:20+05:30,2025-08-22 04:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 408,2025-08-22 04:25+05:30,2025-08-22 04:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1116,2025-08-22 04:30+05:30,2025-08-22 04:30+05:30,0,,,
Bangalore,Departure,Air Arabia,G9 497,2025-08-22 04:20+05:30,2025-08-22 04:40+05:30,20,,,
Bangalore,Departure,Emirates,EK 569,2025-08-22 04:45+05:30,2025-08-22 04:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6633,2025-08-22 04:45+05:30,2025-08-22 04:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2021,2025-08-22 04:50+05:30,2025-08-22 04:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6353,2025-08-22 04:55+05:30,2025-08-22 04:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5205,2025-08-22 04:55+05:30,2025-08-22 04:55+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1359,2025-08-22 05:00+05:30,2025-08-22 05:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 575,2025-08-22 05:00+05:30,2025-08-22 05:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 884,2025-08-22 05:05+05:30,2025-08-22 05:05+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2465,2025-08-22 05:10+05:30,2025-08-22 05:10+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1311,2025-08-22 05:10+05:30,2025-08-22 05:10+05:30,0,,,
Bangalore,Departure,Air India,AI 525,2025-08-22 05:10+05:30,2025-08-22 05:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6003,2025-08-22 05:10+05:30,2025-08-22 05:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6923,2025-08-22 05:10+05:30,2025-08-22 05:10+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1372,2025-08-22 05:25+05:30,2025-08-22 05:15+05:30,-10,,,
Bangalore,Departure,Air India Express,IX 2801,2025-08-22 05:15+05:30,2025-08-22 05:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2971,2025-08-22 05:20+05:30,2025-08-22 05:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 217,2025-08-22 05:25+05:30,2025-08-22 05:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1055,2025-08-22 05:25+05:30,2025-08-22 05:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1351,2025-08-22 05:35+05:30,2025-08-22 05:35+05:30,0,,,
Bangalore,Departure,Gulf Air,GF 283,2025-08-22 05:45+05:30,2025-08-22 05:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6858,2025-08-22 05:45+05:30,2025-08-22 05:45+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1572,2025-08-22 05:50+05:30,2025-08-22 05:50+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1017,2025-08-22 05:50+05:30,2025-08-22 05:50+05:30,0,,,
Bangalore,Departure,Kuwait,KU 356,2025-08-22 05:55+05:30,2025-08-22 05:55+05:30,0,,,
Bangalore,Departure,Virgin Atlantic,VS 317,2025-08-22 05:55+05:30,2025-08-22 05:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7204,2025-08-22 05:55+05:30,2025-08-22 05:55+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2749,2025-08-22 06:00+05:30,2025-08-22 06:00+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1561,2025-08-22 06:00+05:30,2025-08-22 06:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7171,2025-08-22 06:05+05:30,2025-08-22 06:05+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2731,2025-08-22 05:55+05:30,2025-08-22 06:05+05:30,10,,,
Bangalore,Departure,IndiGo,6E 586,2025-08-22 06:05+05:30,2025-08-22 06:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 857,2025-08-22 06:10+05:30,2025-08-22 06:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 368,2025-08-22 06:10+05:30,2025-08-22 06:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7728,2025-08-22 06:10+05:30,2025-08-22 06:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7227,2025-08-22 06:15+05:30,2025-08-22 06:15+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1736,2025-08-22 06:15+05:30,2025-08-22 06:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1077,2025-08-22 06:15+05:30,2025-08-22 06:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7107,2025-08-22 06:20+05:30,2025-08-22 06:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7236,2025-08-22 06:05+05:30,2025-08-22 06:20+05:30,15,,,
Bangalore,Departure,IndiGo,6E 688,2025-08-22 06:25+05:30,2025-08-22 06:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2693,2025-08-22 06:25+05:30,2025-08-22 06:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6439,2025-08-22 06:25+05:30,2025-08-22 06:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6178,2025-08-22 06:30+05:30,2025-08-22 06:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2891,2025-08-22 06:35+05:30,2025-08-22 06:35+05:30,0,,,
Bangalore,Departure,Air India,AI 2402,2025-08-22 06:40+05:30,2025-08-22 06:40+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1331,2025-08-22 06:40+05:30,2025-08-22 06:40+05:30,0,,,
Bangalore,Departure,Air India,AI 2654,2025-08-22 06:40+05:30,2025-08-22 06:40+05:30,0,,,
Bangalore,Departure,British,BA 118,2025-08-22 06:45+05:30,2025-08-22 06:45+05:30,0,,,
Bangalore,Departure,Air India,AI 2808,2025-08-22 06:55+05:30,2025-08-22 06:55+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1421,2025-08-22 06:55+05:30,2025-08-22 06:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6032,2025-08-22 07:00+05:30,2025-08-22 07:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 2368,2025-08-22 07:00+05:30,2025-08-22 07:00+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 142U,2025-08-22 07:04+05:30,2025-08-22 07:04+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2873,2025-08-22 07:10+05:30,2025-08-22 07:05+05:30,-5,,,
Bangalore,Departure,Air India Express,IX 2451,2025-08-22 07:05+05:30,2025-08-22 07:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6495,2025-08-22 07:05+05:30,2025-08-22 07:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 934,2025-08-22 06:55+05:30,2025-08-22 07:10+05:30,15,,,
Bangalore,Departure,Starlight Airline,QP 1325,2025-08-22 07:15+05:30,2025-08-22 07:15+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 159,2025-08-22 07:25+05:30,2025-08-22 07:15+05:30,-10,,,
Bangalore,Departure,IndiGo,6E 6269,2025-08-22 07:15+05:30,2025-08-22 07:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5089,2025-08-22 07:15+05:30,2025-08-22 07:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 702,2025-08-22 07:20+05:30,2025-08-22 07:20+05:30,0,,,
Bangalore,Departure,Oman Air,WY 282,2025-08-22 07:20+05:30,2025-08-22 07:20+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1527,2025-08-22 07:25+05:30,2025-08-22 07:25+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1257,2025-08-22 07:30+05:30,2025-08-22 07:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 959,2025-08-22 07:30+05:30,2025-08-22 07:30+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2968,2025-08-22 07:35+05:30,2025-08-22 07:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 194,2025-08-22 06:20+05:30,2025-08-22 07:37+05:30,77,,,
Bangalore,Departure,IndiGo,6E 405,2025-08-22 07:40+05:30,2025-08-22 07:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 113,2025-08-22 07:45+05:30,2025-08-22 07:45+05:30,0,,,
Bangalore,Departure,Air India,AI 2868,2025-08-22 08:00+05:30,2025-08-22 08:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2868,2025-08-22 08:00+05:30,2025-08-22 08:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7005,2025-08-22 08:05+05:30,2025-08-22 08:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 484,2025-08-22 08:10+05:30,2025-08-22 08:10+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2613,2025-08-22 08:10+05:30,2025-08-22 08:10+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1375,2025-08-22 08:10+05:30,2025-08-22 08:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1485,2025-08-22 08:00+05:30,2025-08-22 08:15+05:30,15,,,
Bangalore,Departure,Alliance Air,9I 527,2025-08-22 08:15+05:30,2025-08-22 08:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 442,2025-08-22 08:20+05:30,2025-08-22 08:20+05:30,0,,,
Bangalore,Departure,Air India,AI 2846,2025-08-22 08:25+05:30,2025-08-22 08:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6801,2025-08-22 08:25+05:30,2025-08-22 08:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6558,2025-08-22 08:35+05:30,2025-08-22 08:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 415,2025-08-22 08:35+05:30,2025-08-22 08:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6526,2025-08-22 08:40+05:30,2025-08-22 08:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6035,2025-08-22 08:40+05:30,2025-08-22 08:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 457,2025-08-22 08:45+05:30,2025-08-22 08:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1205,2025-08-22 08:45+05:30,2025-08-22 08:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2671,2025-08-22 08:50+05:30,2025-08-22 08:45+05:30,-5,,,
Bangalore,Departure,IndiGo,6E 7714,2025-08-22 08:45+05:30,2025-08-22 08:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2508,2025-08-22 08:50+05:30,2025-08-22 08:50+05:30,0,,,
Bangalore,Departure,Air India,AI 523,2025-08-22 08:50+05:30,2025-08-22 08:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5216,2025-08-22 08:50+05:30,2025-08-22 08:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 312,2025-08-22 08:55+05:30,2025-08-22 08:55+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2722,2025-08-22 09:00+05:30,2025-08-22 09:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6288,2025-08-22 09:00+05:30,2025-08-22 09:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2673,2025-08-22 09:05+05:30,2025-08-22 09:05+05:30,0,,,
Bangalore,Departure,Air India,AI 2604,2025-08-22 09:10+05:30,2025-08-22 09:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5256,2025-08-22 09:15+05:30,2025-08-22 09:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2712,2025-08-22 09:25+05:30,2025-08-22 09:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 524,2025-08-22 09:25+05:30,2025-08-22 09:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1850,2025-08-22 09:40+05:30,2025-08-22 09:40+05:30,0,,,
