Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Delhi,Arrival,IndiGo,6E 6197,,,,2025-08-16 12:00+05:30,2025-08-16 11:50+05:30,-10
Delhi,Arrival,Air India,AI 3420,,,,2025-08-16 09:40+05:30,2025-08-16 11:51+05:30,131
Delhi,Arrival,Air India,AI 2644,,,,2025-08-16 11:55+05:30,2025-08-16 11:53+05:30,-2
Delhi,Arrival,Air India,AI 282,,,,2025-08-16 11:55+05:30,2025-08-16 11:53+05:30,-2
Delhi,Arrival,Air India,AI 2526,,,,2025-08-16 11:55+05:30,2025-08-16 11:55+05:30,0
Delhi,Departure,IndiGo,6E 9052,2025-08-15 22:00+05:30,2025-08-16 00:05+05:30,125,,,
Delhi,Departure,Air Canada,AC 51,2025-08-16 00:05+05:30,2025-08-16 00:05+05:30,0,,,
Delhi,Departure,VietJetAir,VJ 896,2025-08-16 00:05+05:30,2025-08-16 00:05+05:30,0,,,
Delhi,Departure,Air India,AI 312,2025-08-16 00:15+05:30,2025-08-16 00:15+05:30,0,,,
Delhi,Departure,Air India Express,IX 2755,2025-08-15 23:55+05:30,2025-08-16 00:19+05:30,24,,,
Delhi,Departure,Mahan Air,W5 70,2025-08-16 00:25+05:30,2025-08-16 00:25+05:30,0,,,
Delhi,Departure,Vietnam,VN 976,2025-08-15 23:35+05:30,2025-08-16 00:42+05:30,67,,,
Delhi,Departure,SWISS,LX 147,2025-08-16 01:05+05:30,2025-08-16 01:05+05:30,0,,,
Delhi,Departure,British,BA 142,2025-08-16 01:35+05:30,2025-08-16 01:35+05:30,0,,,
Delhi,Departure,United,UA 83,2025-08-15 23:35+05:30,2025-08-16 01:45+05:30,130,,,
Delhi,Departure,Air India,AI 105,2025-08-16 00:55+05:30,2025-08-16 01:51+05:30,56,,,
Delhi,Departure,IndiGo,6E 2343,2025-08-16 01:55+05:30,2025-08-16 01:54+05:30,-1,,,
Delhi,Departure,Air India,AI 378,2025-08-16 01:55+05:30,2025-08-16 01:55+05:30,0,,,
Delhi,Departure,Air India,AI 187,2025-08-16 02:00+05:30,2025-08-16 02:00+05:30,0,,,
Delhi,Departure,Air Astana,KC 964,2025-08-16 01:10+05:30,2025-08-16 02:00+05:30,50,,,
Delhi,Departure,Air India,AI 2702,2025-08-16 02:00+05:30,2025-08-16 02:00+05:30,0,,,
Delhi,Departure,Air India,AI 173,2025-08-16 02:10+05:30,2025-08-16 02:10+05:30,0,,,
Delhi,Departure,ZZ,ZZ 2000,2025-08-15 20:00+05:30,2025-08-16 02:11+05:30,371,,,
Delhi,Departure,Air India,AI 302,2025-08-16 00:55+05:30,2025-08-16 02:14+05:30,79,,,
Delhi,Departure,Air India,AI 2336,2025-08-16 01:40+05:30,2025-08-16 02:18+05:30,38,,,
Delhi,Departure,IndiGo,6E 853,2025-08-16 02:20+05:30,2025-08-16 02:20+05:30,0,,,
Delhi,Departure,Thai  International,TG 336,2025-08-16 01:55+05:30,2025-08-16 02:26+05:30,31,,,
Delhi,Departure,IndiGo,6E 2788,2025-08-16 02:30+05:30,2025-08-16 02:30+05:30,0,,,
Delhi,Departure,Air India,AI 891,2025-08-16 02:30+05:30,2025-08-16 02:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 2308,2025-08-16 02:30+05:30,2025-08-16 02:30+05:30,0,,,
Delhi,Departure,Air India,AI 2577,2025-08-16 02:30+05:30,2025-08-16 02:30+05:30,0,,,
Delhi,Departure,Air France,AF 225,2025-08-16 00:50+05:30,2025-08-16 02:35+05:30,105,,,
Delhi,Departure,Virgin Atlantic,VS 303,2025-08-16 02:05+05:30,2025-08-16 02:37+05:30,32,,,
Delhi,Departure,Cathay Pacific,CX 694,2025-08-16 01:15+05:30,2025-08-16 02:43+05:30,88,,,
Delhi,Departure,Air India,AI 1941,2025-08-15 20:55+05:30,2025-08-16 02:50+05:30,355,,,
Delhi,Departure,Lufthansa,LH 763,2025-08-16 01:45+05:30,2025-08-16 02:50+05:30,65,,,
Delhi,Departure,Air India,AI 2653,2025-08-16 03:00+05:30,2025-08-16 03:00+05:30,0,,,
Delhi,Departure,Air India,AI 183,2025-08-16 03:00+05:30,2025-08-16 03:00+05:30,0,,,
Delhi,Departure,Air India,AI 2421,2025-08-16 02:15+05:30,2025-08-16 03:03+05:30,48,,,
Delhi,Departure,Air India Express,IX 1011,2025-08-16 03:10+05:30,2025-08-16 03:10+05:30,0,,,
Delhi,Departure,Ethiopian,ET 687,2025-08-16 02:30+05:30,2025-08-16 03:19+05:30,49,,,
Delhi,Departure,Thai  International,TG 332,2025-08-16 03:20+05:30,2025-08-16 03:20+05:30,0,,,
Delhi,Departure,Air India,AI 817,2025-08-16 03:25+05:30,2025-08-16 03:25+05:30,0,,,
Delhi,Departure,Air India,AI 277,2025-08-16 03:25+05:30,2025-08-16 03:25+05:30,0,,,
Delhi,Departure,Qatar,QR 579,2025-08-16 03:25+05:30,2025-08-16 03:25+05:30,0,,,
Delhi,Departure,Air India,AI 2617,2025-08-16 03:25+05:30,2025-08-16 03:25+05:30,0,,,
Delhi,Departure,Air India,AI 101,2025-08-16 03:40+05:30,2025-08-16 03:40+05:30,0,,,
Delhi,Departure,Air India,AI 823,2025-08-16 03:45+05:30,2025-08-16 03:45+05:30,0,,,
Delhi,Departure,Air India,AI 617,2025-08-16 03:55+05:30,2025-08-16 03:55+05:30,0,,,
Delhi,Departure,KLM,KL 872,2025-08-16 03:55+05:30,2025-08-16 03:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 2766,2025-08-16 04:00+05:30,2025-08-16 04:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2766,2025-08-16 04:00+05:30,2025-08-16 04:00+05:30,0,,,
Delhi,Departure,ITA,AZ 769,2025-08-16 03:00+05:30,2025-08-16 04:00+05:30,60,,,
Delhi,Departure,ITA,AZ 769,2025-08-16 03:00+05:30,2025-08-16 04:00+05:30,60,,,
Delhi,Departure,Lufthansa,LH 761,2025-08-16 02:55+05:30,2025-08-16 04:05+05:30,70,,,
Delhi,Departure,Emirates,EK 513,2025-08-16 04:15+05:30,2025-08-16 04:15+05:30,0,,,
Delhi,Departure,Air India,AI 2409,2025-08-16 04:25+05:30,2025-08-16 04:25+05:30,0,,,
Delhi,Departure,Air India,AI 2527,2025-08-16 04:25+05:30,2025-08-16 04:25+05:30,0,,,
Delhi,Departure,Air India Express,IX 1197,2025-08-16 04:30+05:30,2025-08-16 04:30+05:30,0,,,
Delhi,Departure,Air India,AI 453,2025-08-16 04:40+05:30,2025-08-16 04:40+05:30,0,,,
Delhi,Departure,Air India,AI 2959,2025-08-16 04:40+05:30,2025-08-16 04:40+05:30,0,,,
Delhi,Departure,IndiGo,6E 2471,2025-08-16 04:40+05:30,2025-08-16 04:40+05:30,0,,,
Delhi,Departure,IndiGo,6E 2059,2025-08-16 04:45+05:30,2025-08-16 04:45+05:30,0,,,
Delhi,Departure,Air India,AI 2469,2025-08-16 04:45+05:30,2025-08-16 04:45+05:30,0,,,
Delhi,Departure,IndiGo,6E 2431,2025-08-16 04:55+05:30,2025-08-16 04:49+05:30,-6,,,
Delhi,Departure,Air India Express,IX 1164,2025-08-16 04:50+05:30,2025-08-16 04:50+05:30,0,,,
Delhi,Departure,Etihad,EY 219,2025-08-16 04:50+05:30,2025-08-16 04:50+05:30,0,,,
Delhi,Departure,Air India,AI 833,2025-08-16 04:55+05:30,2025-08-16 04:55+05:30,0,,,
Delhi,Departure,Air India,AI 2479,2025-08-16 04:55+05:30,2025-08-16 04:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 6073,2025-08-16 04:55+05:30,2025-08-16 04:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 1307,2025-08-16 04:20+05:30,2025-08-16 04:55+05:30,35,,,
Delhi,Departure,Air India,AI 161,2025-08-16 02:00+05:30,2025-08-16 04:58+05:30,178,,,
Delhi,Departure,Air India Express,IX 2508,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,Air India,AI 215,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,SpiceJet,SG 127,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,Air India,AI 443,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,Aeroflot,SU 233,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 449,2025-08-16 05:00+05:30,2025-08-16 05:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5015,2025-08-16 05:05+05:30,2025-08-16 05:05+05:30,0,,,
Delhi,Departure,Air India,AI 2829,2025-08-16 05:10+05:30,2025-08-16 05:10+05:30,0,,,
Delhi,Departure,Air India,AI 2975,2025-08-16 05:10+05:30,2025-08-16 05:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2216,2025-08-16 05:10+05:30,2025-08-16 05:10+05:30,0,,,
Delhi,Departure,Air India,AI 2025,2025-08-16 05:10+05:30,2025-08-16 05:10+05:30,0,,,
Delhi,Departure,flydubai,FZ 442,2025-08-16 04:10+05:30,2025-08-16 05:14+05:30,64,,,
Delhi,Departure,IndiGo,6E 2037,2025-08-16 05:15+05:30,2025-08-16 05:15+05:30,0,,,
Delhi,Departure,IndiGo,6E 2069,2025-08-16 05:25+05:30,2025-08-16 05:17+05:30,-8,,,
Delhi,Departure,Air India,AI 2525,2025-08-16 05:20+05:30,2025-08-16 05:20+05:30,0,,,
Delhi,Departure,Air India,AI 185,2025-08-16 05:20+05:30,2025-08-16 05:20+05:30,0,,,
Delhi,Departure,Air India,AI 403,2025-08-16 05:20+05:30,2025-08-16 05:20+05:30,0,,,
Delhi,Departure,flynas,XY 330,2025-08-16 04:15+05:30,2025-08-16 05:22+05:30,67,,,
Delhi,Departure,Air India,AI 2535,2025-08-16 05:25+05:30,2025-08-16 05:25+05:30,0,,,
Delhi,Departure,Air India Express,IX 1151,2025-08-16 05:25+05:30,2025-08-16 05:25+05:30,0,,,
Delhi,Departure,IndiGo,6E 2120,2025-08-16 05:30+05:30,2025-08-16 05:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 1707,2025-08-16 05:30+05:30,2025-08-16 05:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 2064,2025-08-16 05:35+05:30,2025-08-16 05:32+05:30,-3,,,
Delhi,Departure,Air India,AI 2803,2025-08-16 05:35+05:30,2025-08-16 05:35+05:30,0,,,
Delhi,Departure,Air India,AI 2913,2025-08-16 05:35+05:30,2025-08-16 05:35+05:30,0,,,
Delhi,Departure,IndiGo,6E 2993,2025-08-16 05:35+05:30,2025-08-16 05:35+05:30,0,,,
Delhi,Departure,Air India,AI 2793,2025-08-16 05:35+05:30,2025-08-16 05:35+05:30,0,,,
Delhi,Departure,IndiGo,6E 5073,2025-08-16 05:40+05:30,2025-08-16 05:40+05:30,0,,,
Delhi,Departure,Air India,AI 485,2025-08-16 05:45+05:30,2025-08-16 05:45+05:30,0,,,
Delhi,Departure,Air India,AI 2927,2025-08-16 05:45+05:30,2025-08-16 05:45+05:30,0,,,
Delhi,Departure,IndiGo,6E 6261,2025-08-16 05:50+05:30,2025-08-16 05:48+05:30,-2,,,
Delhi,Departure,SpiceJet,SG 2952,2025-08-16 05:50+05:30,2025-08-16 05:50+05:30,0,,,
Delhi,Departure,Air India,AI 853,2025-08-16 05:50+05:30,2025-08-16 05:50+05:30,0,,,
Delhi,Departure,IndiGo,6E 2503,2025-08-16 05:55+05:30,2025-08-16 05:52+05:30,-3,,,
Delhi,Departure,Air Arabia,G9 464,2025-08-16 04:40+05:30,2025-08-16 05:54+05:30,74,,,
Delhi,Departure,SriLankan,UL 192,2025-08-16 05:15+05:30,2025-08-16 05:58+05:30,43,,,
Delhi,Departure,IndiGo,6E 6218,2025-08-16 06:00+05:30,2025-08-16 05:59+05:30,-1,,,
Delhi,Departure,IndiGo,6E 6483,2025-08-16 06:00+05:30,2025-08-16 06:00+05:30,0,,,
Delhi,Departure,Air India,AI 473,2025-08-16 06:00+05:30,2025-08-16 06:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2412,2025-08-16 06:00+05:30,2025-08-16 06:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2262,2025-08-16 06:00+05:30,2025-08-16 06:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2272,2025-08-16 06:10+05:30,2025-08-16 06:03+05:30,-7,,,
Delhi,Departure,Gulf Air,GF 131,2025-08-16 04:55+05:30,2025-08-16 06:07+05:30,72,,,
Delhi,Departure,Alliance Air,9I 821,2025-08-16 06:10+05:30,2025-08-16 06:10+05:30,0,,,
Delhi,Departure,Air India Express,IX 1038,2025-08-16 06:10+05:30,2025-08-16 06:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2511,2025-08-16 06:15+05:30,2025-08-16 06:11+05:30,-4,,,
Delhi,Departure,Air India,AI 2833,2025-08-16 06:15+05:30,2025-08-16 06:15+05:30,0,,,
Delhi,Departure,IndiGo,6E 5058,2025-08-16 06:20+05:30,2025-08-16 06:15+05:30,-5,,,
Delhi,Departure,IndiGo,6E 1073,2025-08-16 06:20+05:30,2025-08-16 06:20+05:30,0,,,
Delhi,Departure,Air India,AI 2611,2025-08-16 06:20+05:30,2025-08-16 06:20+05:30,0,,,
Delhi,Departure,Air India Express,IX 3305,2025-08-16 06:20+05:30,2025-08-16 06:20+05:30,0,,,
Delhi,Departure,Alliance Air,9I 643,2025-08-16 06:20+05:30,2025-08-16 06:20+05:30,0,,,
Delhi,Departure,Turkish,TK 717,2025-08-16 06:20+05:30,2025-08-16 06:20+05:30,0,,,
Delhi,Departure,Air India Express,IX 1170,2025-08-16 06:30+05:30,2025-08-16 06:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 2006,2025-08-16 06:30+05:30,2025-08-16 06:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 6371,2025-08-16 06:30+05:30,2025-08-16 06:30+05:30,0,,,
Delhi,Departure,Air India Express,IX 1194,2025-08-16 06:35+05:30,2025-08-16 06:35+05:30,0,,,
Delhi,Departure,Air India,AI 495,2025-08-16 06:35+05:30,2025-08-16 06:35+05:30,0,,,
Delhi,Departure,Air India Express,IX 1193,2025-08-16 06:40+05:30,2025-08-16 06:40+05:30,0,,,
Delhi,Departure,IndiGo,6E 203,2025-08-16 06:45+05:30,2025-08-16 06:43+05:30,-2,,,
Delhi,Departure,Air India,AI 2815,2025-08-16 06:45+05:30,2025-08-16 06:45+05:30,0,,,
Delhi,Departure,Air India,AI 445,2025-08-16 06:45+05:30,2025-08-16 06:45+05:30,0,,,
Delhi,Departure,IndiGo,6E 5317,2025-08-16 06:50+05:30,2025-08-16 06:49+05:30,-1,,,
Delhi,Departure,IndiGo,6E 6708,2025-08-16 06:50+05:30,2025-08-16 06:50+05:30,0,,,
Delhi,Departure,IndiGo,6E 2062,2025-08-16 06:55+05:30,2025-08-16 06:55+05:30,0,,,
Delhi,Departure,Air India,AI 813,2025-08-16 07:10+05:30,2025-08-16 06:56+05:30,-14,,,
Delhi,Departure,IndiGo,6E 2103,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,Air India,AI 213,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,Air India,AI 827,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 219,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 6814,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,Air India,AI 2429,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,Kuwait,KU 384,2025-08-16 07:00+05:30,2025-08-16 07:00+05:30,0,,,
Delhi,Departure,Air India,AI 2560,2025-08-16 07:10+05:30,2025-08-16 07:10+05:30,0,,,
Delhi,Departure,Air India,AI 2499,2025-08-16 07:10+05:30,2025-08-16 07:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 5066,2025-08-16 07:10+05:30,2025-08-16 07:10+05:30,0,,,
Delhi,Departure,Air India Express,IX 2761,2025-08-16 07:10+05:30,2025-08-16 07:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2281,2025-08-16 07:15+05:30,2025-08-16 07:15+05:30,0,,,
Delhi,Departure,ZZ,ZZ 715,2025-08-16 07:15+05:30,2025-08-16 07:15+05:30,0,,,
Delhi,Departure,Air India,AI 2705,2025-08-16 07:20+05:30,2025-08-16 07:20+05:30,0,,,
Delhi,Departure,Alliance Air,9I 613,2025-08-16 07:20+05:30,2025-08-16 07:20+05:30,0,,,
Delhi,Departure,Air India,AI 929,2025-08-16 07:20+05:30,2025-08-16 07:20+05:30,0,,,
Delhi,Departure,IndiGo,6E 2076,2025-08-16 07:20+05:30,2025-08-16 07:20+05:30,0,,,
Delhi,Departure,Air India,AI 111,2025-08-16 06:00+05:30,2025-08-16 07:22+05:30,82,,,
Delhi,Departure,IndiGo,6E 2413,2025-08-16 07:25+05:30,2025-08-16 07:25+05:30,0,,,
Delhi,Departure,IndiGo,6E 11,2025-08-16 06:40+05:30,2025-08-16 07:28+05:30,48,,,
Delhi,Departure,Air India,AI 2651,2025-08-16 07:30+05:30,2025-08-16 07:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 2034,2025-08-16 07:30+05:30,2025-08-16 07:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 6311,2025-08-16 07:30+05:30,2025-08-16 07:30+05:30,0,,,
Delhi,Departure,Air India,AI 2943,2025-08-16 07:30+05:30,2025-08-16 07:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 5315,2025-08-16 07:35+05:30,2025-08-16 07:35+05:30,0,,,
Delhi,Departure,IndiGo,6E 7483,2025-08-16 06:40+05:30,2025-08-16 07:40+05:30,60,,,
Delhi,Departure,IndiGo,6E 2009,2025-08-16 07:40+05:30,2025-08-16 07:40+05:30,0,,,
Delhi,Departure,Finnair,AY 122,2025-08-16 07:40+05:30,2025-08-16 07:40+05:30,0,,,
Delhi,Departure,Alliance Air,9I 711,2025-08-16 07:40+05:30,2025-08-16 07:40+05:30,0,,,
Delhi,Departure,Air India Express,IX 1036,2025-08-16 07:10+05:30,2025-08-16 07:41+05:30,31,,,
Delhi,Departure,Air India,AI 821,2025-08-16 07:45+05:30,2025-08-16 07:45+05:30,0,,,
Delhi,Departure,SpiceJet,SG 11,2025-08-16 07:45+05:30,2025-08-16 07:45+05:30,0,,,
Delhi,Departure,Belavia,B2 758,2025-08-16 06:55+05:30,2025-08-16 07:46+05:30,51,,,
Delhi,Departure,IndiGo,6E 1151,2025-08-16 07:50+05:30,2025-08-16 07:50+05:30,0,,,
Delhi,Departure,Starlight Airline,QP 1972,2025-08-16 07:50+05:30,2025-08-16 07:50+05:30,0,,,
Delhi,Departure,IndiGo,6E 686,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 686,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2109,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2109,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5036,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5036,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 675,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 675,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,LOT - Polish,LO 72,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,LOT - Polish,LO 72,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,Air India,AI 2435,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,Air India,AI 2435,2025-08-16 08:00+05:30,2025-08-16 08:00+05:30,0,,,
Delhi,Departure,Air India,AI 3419,2025-08-16 06:20+05:30,2025-08-16 08:02+05:30,102,,,
Delhi,Departure,Air India,AI 2452,2025-08-16 08:10+05:30,2025-08-16 08:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2769,2025-08-16 08:10+05:30,2025-08-16 08:10+05:30,0,,,
Delhi,Departure,Air India,AI 2643,2025-08-16 08:10+05:30,2025-08-16 08:10+05:30,0,,,
Delhi,Departure,Air India Express,IX 1028,2025-08-16 08:20+05:30,2025-08-16 08:12+05:30,-8,,,
Delhi,Departure,Starlight Airline,QP 1355,2025-08-16 08:15+05:30,2025-08-16 08:15+05:30,0,,,
Delhi,Departure,Air India,AI 421,2025-08-16 08:15+05:30,2025-08-16 08:15+05:30,0,,,
Delhi,Departure,Air India,AI 239,2025-08-16 08:15+05:30,2025-08-16 08:15+05:30,0,,,
Delhi,Departure,Air India Express,IX 1116,2025-08-16 08:15+05:30,2025-08-16 08:15+05:30,0,,,
Delhi,Departure,Air India,AI 2633,2025-08-16 08:20+05:30,2025-08-16 08:20+05:30,0,,,
Delhi,Departure,Air India Express,IX 135,2025-08-16 08:20+05:30,2025-08-16 08:20+05:30,0,,,
Delhi,Departure,IndiGo,6E 5067,2025-08-16 08:20+05:30,2025-08-16 08:20+05:30,0,,,
Delhi,Departure,Starlight Airline,QP 1719,2025-08-16 08:25+05:30,2025-08-16 08:25+05:30,0,,,
Delhi,Departure,Air India,AI 2355,2025-08-16 08:25+05:30,2025-08-16 08:25+05:30,0,,,
Delhi,Departure,IndiGo,6E 513,2025-08-16 08:30+05:30,2025-08-16 08:26+05:30,-4,,,
Delhi,Departure,Air India,AI 2678,2025-08-16 08:30+05:30,2025-08-16 08:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 1461,2025-08-16 08:40+05:30,2025-08-16 08:40+05:30,0,,,
Delhi,Departure,Air India Express,IX 1184,2025-08-16 08:00+05:30,2025-08-16 08:43+05:30,43,,,
Delhi,Departure,IndiGo,6E 2018,2025-08-16 08:55+05:30,2025-08-16 08:55+05:30,0,,,
Delhi,Departure,SpiceJet,SG 125,2025-08-16 08:55+05:30,2025-08-16 08:55+05:30,0,,,
Delhi,Departure,Oman Air,WY 242,2025-08-16 08:55+05:30,2025-08-16 08:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 5074,2025-08-16 08:55+05:30,2025-08-16 08:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 2124,2025-08-16 08:55+05:30,2025-08-16 08:55+05:30,0,,,
Delhi,Departure,ZZ,ZZ 930,2025-08-16 09:30+05:30,2025-08-16 08:57+05:30,-33,,,
Delhi,Departure,Starlight Airline,QP 1405,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 6107,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,ZZ,ZZ 1200,2025-08-16 12:00+05:30,2025-08-16 09:00+05:30,-180,,,
Delhi,Departure,Singapore,SQ 401,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,Air India,AI 2801,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,Air India,AI 2963,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5164,2025-08-16 09:00+05:30,2025-08-16 09:00+05:30,0,,,
Delhi,Departure,Alliance Air,9I 649,2025-08-16 07:50+05:30,2025-08-16 09:02+05:30,72,,,
Delhi,Departure,IndiGo,6E 1368,2025-08-16 09:05+05:30,2025-08-16 09:05+05:30,0,,,
Delhi,Departure,Alliance Air,9I 647,2025-08-16 09:10+05:30,2025-08-16 09:10+05:30,0,,,
Delhi,Departure,SpiceJet,SG 160,2025-08-16 09:10+05:30,2025-08-16 09:10+05:30,0,,,
Delhi,Departure,Air India,AI 491,2025-08-16 09:10+05:30,2025-08-16 09:10+05:30,0,,,
Delhi,Departure,Air India Express,IX 1186,2025-08-16 09:10+05:30,2025-08-16 09:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 6198,2025-08-16 09:10+05:30,2025-08-16 09:10+05:30,0,,,
Delhi,Departure,Etihad,EY 213,2025-08-16 09:15+05:30,2025-08-16 09:15+05:30,0,,,
Delhi,Departure,SpiceJet,SG 937,2025-08-16 09:15+05:30,2025-08-16 09:15+05:30,0,,,
Delhi,Departure,IndiGo,6E 6201,2025-08-16 09:15+05:30,2025-08-16 09:15+05:30,0,,,
Delhi,Departure,SpiceJet,SG 8944,2025-08-16 09:20+05:30,2025-08-16 09:18+05:30,-2,,,
Delhi,Departure,Air India,AI 2467,2025-08-16 09:20+05:30,2025-08-16 09:20+05:30,0,,,
Delhi,Departure,Starlight Airline,QP 1352,2025-08-16 09:20+05:30,2025-08-16 09:20+05:30,0,,,
Delhi,Departure,SpiceJet,SG 185,2025-08-16 09:20+05:30,2025-08-16 09:20+05:30,0,,,
Delhi,Departure,IndiGo,6E 1081,2025-08-16 09:25+05:30,2025-08-16 09:25+05:30,0,,,
Delhi,Departure,Air India,AI 2529,2025-08-16 09:30+05:30,2025-08-16 09:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 5044,2025-08-16 09:30+05:30,2025-08-16 09:30+05:30,0,,,
Delhi,Departure,Air India,AI 2764,2025-08-16 09:40+05:30,2025-08-16 09:40+05:30,0,,,
Delhi,Departure,Air India,AI 2542,2025-08-16 09:40+05:30,2025-08-16 09:40+05:30,0,,,
Delhi,Departure,Air India,AI 2415,2025-08-16 09:40+05:30,2025-08-16 09:40+05:30,0,,,
Delhi,Departure,Air India,AI 499,2025-08-16 09:45+05:30,2025-08-16 09:45+05:30,0,,,
Delhi,Departure,Air India,AI 917,2025-08-16 09:50+05:30,2025-08-16 09:50+05:30,0,,,
Delhi,Departure,IndiGo,6E 2644,2025-08-16 09:55+05:30,2025-08-16 09:55+05:30,0,,,
Delhi,Departure,Air India Express,IX 1182,2025-08-16 09:55+05:30,2025-08-16 09:55+05:30,0,,,
Delhi,Departure,IndiGo,6E 2373,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Delhi,Departure,ZZ,ZZ 1000,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 7442,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Delhi,Departure,Starlight Airline,QP 1411,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 6328,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2038,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Delhi,Departure,Air India Express,IX 1067,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2277,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 2625,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Delhi,Departure,Ethiopian,ET 689,2025-08-16 09:35+05:30,2025-08-16 10:10+05:30,35,,,
Delhi,Departure,Air India,AI 2571,2025-08-16 09:30+05:30,2025-08-16 10:13+05:30,43,,,
Delhi,Departure,IndiGo,6E 2049,2025-08-16 09:30+05:30,2025-08-16 10:13+05:30,43,,,
